item_id,price,avg_rating,category,item_view_count_7d,item_purchase_count_30d,item_avg_rating_events,item_cart_rate,item_conversion_rate,event_timestamp,created_timestamp
item_002013,134.94,3.6,clothing,1.0,2.0,3.533333333333333,0.7895,0.2105,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002014,32.85,2.5,food,3.0,0.0,2.8333333333333335,0.5862,0.4483,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002015,84.31,4.2,sports,3.0,5.0,4.066666666666666,1.0952,0.5714,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002016,15.09,3.9,food,2.0,6.0,2.1,1.0,0.8824,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002017,2860.82,4.6,jewelry,1.0,2.0,3.225,0.4074,0.2963,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002018,182.17,4.1,automotive,0.0,1.0,3.7142857142857144,0.64,0.36,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002019,20.11,2.0,beauty,3.0,8.0,2.966666666666667,0.7297,0.4595,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002020,1096.47,3.4,electronics,4.0,2.0,3.0,0.6667,0.25,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002021,111.73,2.9,toys,3.0,5.0,3.7000000000000006,0.3913,0.5217,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002022,70.49,3.4,toys,2.0,3.0,2.8857142857142857,0.6207,0.2414,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002023,13.22,4.5,toys,0.0,3.0,3.442857142857143,0.7368,0.5263,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002024,265.38,4.3,clothing,2.0,1.0,3.16,1.1786,0.2857,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002025,658.62,3.1,electronics,1.0,5.0,2.8666666666666667,0.697,0.5455,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002026,1563.38,3.4,jewelry,0.0,2.0,3.1833333333333336,1.08,0.44,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002027,59.28,4.3,toys,6.0,5.0,3.108333333333333,0.386,0.2807,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002028,4172.18,4.5,jewelry,2.0,4.0,3.2000000000000006,0.8125,0.4375,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002029,246.67,4.0,automotive,3.0,6.0,2.033333333333333,0.5714,0.3143,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002030,219.94,3.5,home_garden,1.0,6.0,3.175,0.8571,0.6667,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002031,16.97,4.9,books,3.0,4.0,1.8333333333333333,1.04,0.52,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002032,220.12,4.2,automotive,1.0,1.0,2.033333333333333,0.6538,0.1538,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002033,10.21,2.7,books,1.0,4.0,2.8333333333333335,0.5484,0.2258,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002034,37.3,5.0,books,2.0,7.0,3.266666666666667,0.7297,0.5135,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002035,73.23,5.0,food,4.0,6.0,4.466666666666667,0.5217,0.3261,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002036,40.98,4.4,books,0.0,4.0,1.9333333333333333,1.0,0.7917,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002037,99.91,4.0,sports,2.0,8.0,2.1333333333333333,1.6842,0.6842,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002038,292.3,3.8,automotive,3.0,0.0,2.4,0.4583,0.2083,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002039,2038.54,3.5,jewelry,4.0,4.0,2.475,0.7037,0.4444,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002040,307.18,4.4,home_garden,2.0,2.0,2.8714285714285714,0.3846,0.5,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002041,325.77,3.3,automotive,0.0,1.0,2.725,0.8182,0.2727,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002042,712.86,3.0,home_garden,8.0,3.0,2.6999999999999997,0.3333,0.2564,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002043,215.26,4.1,sports,1.0,6.0,2.925,0.6977,0.3023,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002044,113.35,3.2,beauty,2.0,3.0,3.257142857142857,0.8077,0.3846,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002045,19.71,3.4,food,3.0,6.0,2.2833333333333337,0.4583,0.5417,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002046,343.27,4.5,home_garden,0.0,2.0,2.92,0.6333,0.3,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002047,3425.07,4.3,jewelry,3.0,0.0,2.5833333333333335,0.4412,0.0,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002048,70.35,3.3,toys,0.0,7.0,2.92,0.6316,0.7895,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002049,269.96,5.0,sports,0.0,3.0,3.0,0.871,0.2581,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002050,1882.92,4.0,jewelry,4.0,3.0,3.6,0.4857,0.3714,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002051,1282.83,3.6,electronics,1.0,2.0,2.6,0.4722,0.2222,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002052,662.96,3.5,home_garden,1.0,6.0,3.125,0.6,0.4571,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002053,20.41,3.3,books,2.0,3.0,2.477777777777778,0.7143,0.2143,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002054,347.65,4.3,automotive,0.0,5.0,2.566666666666667,0.8235,0.8235,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002055,112.57,3.4,beauty,4.0,1.0,3.233333333333333,0.75,0.3125,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002056,168.8,3.8,automotive,3.0,3.0,2.6,0.3913,0.2609,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002057,573.02,3.8,home_garden,2.0,3.0,3.466666666666667,0.8077,0.2692,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002058,268.31,3.3,clothing,5.0,5.0,2.55,0.4902,0.3137,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002059,112.91,3.4,toys,1.0,2.0,1.9166666666666667,0.6667,0.381,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002060,1353.21,3.0,electronics,0.0,1.0,3.15,0.6667,0.2222,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002061,293.97,4.4,sports,4.0,5.0,2.983333333333333,0.5625,0.2292,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002062,255.85,4.2,jewelry,3.0,3.0,2.96,0.9412,0.4706,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002063,144.71,3.8,clothing,1.0,4.0,1.94,0.5455,0.3333,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002064,1239.13,3.3,jewelry,2.0,1.0,2.9625,0.439,0.2927,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002065,11.72,4.3,toys,1.0,4.0,3.7600000000000002,0.375,0.625,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002066,21.02,4.2,food,4.0,5.0,2.9555555555555557,0.75,0.3929,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002067,768.41,4.7,home_garden,3.0,5.0,3.1,0.4615,0.3077,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002068,272.67,4.3,clothing,6.0,4.0,2.9,0.475,0.175,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002069,56.24,3.2,toys,7.0,1.0,3.3249999999999997,0.2881,0.2881,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002070,2889.86,3.5,jewelry,4.0,3.0,3.688888888888889,0.6078,0.2941,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002071,66.06,4.8,toys,7.0,6.0,2.2833333333333337,0.6167,0.3333,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002072,324.78,3.1,automotive,4.0,4.0,2.4833333333333334,0.7241,0.4138,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002073,11.05,4.1,toys,0.0,9.0,2.9857142857142853,0.5957,0.383,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002074,298.84,4.3,sports,3.0,4.0,3.066666666666667,0.9688,0.4062,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002075,148.62,4.3,beauty,4.0,7.0,2.75,0.7143,0.4857,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002076,1135.01,3.1,electronics,1.0,2.0,2.6,0.5,0.2059,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002077,17.35,3.8,automotive,1.0,2.0,3.5555555555555554,1.1875,0.5,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002078,1678.88,3.1,electronics,0.0,2.0,3.05,0.5,0.3182,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002079,166.7,3.5,beauty,2.0,6.0,4.5,0.7826,0.6087,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002080,129.35,3.8,toys,1.0,3.0,2.475,0.4074,0.4074,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002081,304.39,4.4,automotive,3.0,5.0,2.6166666666666667,0.5455,0.5909,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002082,90.79,4.3,sports,0.0,2.0,3.5,0.4848,0.1212,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002083,137.36,3.9,clothing,1.0,3.0,3.04,0.76,0.28,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002084,895.61,3.8,electronics,0.0,2.0,2.4,0.8947,0.2105,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002085,2625.96,4.0,jewelry,1.0,1.0,2.575,1.1875,0.5625,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002086,1330.51,4.1,jewelry,2.0,2.0,3.4200000000000004,0.4286,0.2857,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002087,4441.98,3.7,jewelry,7.0,8.0,3.3299999999999996,0.3016,0.3651,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002088,279.2,2.0,clothing,2.0,0.0,2.3714285714285714,0.4242,0.2727,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002089,46.42,3.5,food,2.0,5.0,3.272727272727273,0.6957,0.5652,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002090,176.94,3.8,automotive,1.0,3.0,4.028571428571429,0.7778,0.2963,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002091,182.87,4.3,beauty,1.0,4.0,3.17,0.3529,0.4706,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002092,791.23,3.5,home_garden,5.0,3.0,3.185714285714286,0.7143,0.1429,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002093,40.72,3.4,clothing,1.0,5.0,2.5,0.6364,0.6364,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002094,581.53,2.4,home_garden,0.0,1.0,3.95,0.6667,0.4167,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002095,135.39,3.9,beauty,2.0,2.0,3.1875,1.0,0.8947,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002096,24.2,3.9,food,6.0,9.0,3.2600000000000002,0.5593,0.3559,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002097,269.95,3.0,automotive,1.0,2.0,2.875,0.5862,0.4828,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002098,69.59,4.3,food,2.0,1.0,3.185714285714286,0.7097,0.2581,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002099,1058.14,3.8,electronics,7.0,5.0,3.5666666666666664,0.7083,0.5833,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002100,219.04,3.1,home_garden,3.0,3.0,2.8333333333333335,0.619,0.2381,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002101,1733.18,3.6,electronics,2.0,3.0,3.266666666666667,0.5,0.3,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002102,427.61,3.8,electronics,1.0,4.0,2.5714285714285716,0.6786,0.5357,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002103,1178.36,3.3,jewelry,0.0,3.0,3.3600000000000003,0.7692,0.3077,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002104,168.15,4.7,clothing,1.0,7.0,2.5,0.8182,0.9091,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002105,449.94,3.4,home_garden,1.0,2.0,3.55,0.4762,0.3333,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002106,18.06,2.7,sports,3.0,3.0,3.2857142857142856,0.5172,0.2414,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002107,66.99,3.0,home_garden,1.0,2.0,2.9375,0.3226,0.3226,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002108,1078.37,4.0,electronics,1.0,7.0,2.6833333333333336,1.3,0.7,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002109,40.99,4.3,food,4.0,1.0,3.6333333333333333,0.5263,0.1579,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002110,26.18,4.0,sports,0.0,4.0,3.675,0.5714,0.3714,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002111,1325.17,4.2,electronics,1.0,2.0,3.1333333333333333,0.6296,0.2593,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002112,25.27,3.5,toys,4.0,2.0,3.1555555555555554,0.641,0.2564,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002113,237.16,2.5,automotive,2.0,2.0,3.0,0.4091,0.3636,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002114,43.72,1.9,books,11.0,2.0,3.1333333333333333,0.3438,0.1719,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002115,142.17,5.0,beauty,5.0,5.0,3.1375,0.6333,0.3,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002116,12.78,4.1,books,2.0,3.0,2.84,0.4688,0.4688,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002117,385.84,3.7,home_garden,2.0,5.0,2.4,0.4286,0.3214,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002118,134.33,3.8,home_garden,2.0,3.0,2.983333333333333,0.96,0.28,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002119,58.48,5.0,automotive,2.0,4.0,2.56,0.9167,0.7083,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002120,51.84,3.3,food,5.0,2.0,2.675,0.6286,0.2,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002121,159.88,3.7,sports,2.0,3.0,2.9,1.1053,0.5789,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002122,132.17,4.3,clothing,1.0,3.0,3.1153846153846154,0.4,0.3143,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002123,109.29,3.8,beauty,1.0,4.0,2.7399999999999998,0.6786,0.5,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002124,332.74,2.7,sports,1.0,4.0,3.1333333333333333,0.7333,0.3667,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002125,59.98,5.0,beauty,1.0,5.0,3.6399999999999997,1.3448,0.5862,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002126,28.06,5.0,food,1.0,3.0,3.3,0.7083,0.3333,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002127,17.58,4.1,books,4.0,4.0,3.8600000000000003,0.3898,0.2034,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002128,198.49,5.0,jewelry,3.0,1.0,2.85,0.4667,0.2222,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002129,142.32,3.9,toys,1.0,1.0,2.9799999999999995,0.5333,0.3,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002130,92.71,4.0,beauty,5.0,2.0,3.3,0.8276,0.3448,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002131,1665.62,2.2,electronics,3.0,2.0,3.45,0.55,0.175,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002132,496.13,3.8,sports,3.0,4.0,2.475,0.5833,0.3611,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002133,49.97,3.9,books,4.0,2.0,3.242857142857143,0.6562,0.5,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002134,257.29,4.6,sports,4.0,2.0,3.25,0.3929,0.1786,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002135,59.98,3.8,books,3.0,3.0,2.54,0.9565,0.4783,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002136,328.64,3.6,automotive,2.0,2.0,3.6666666666666665,0.5417,0.3333,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002137,35.01,3.2,books,2.0,6.0,2.9200000000000004,0.6,0.4,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002138,480.7,3.3,home_garden,2.0,4.0,3.54,0.58,0.22,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002139,42.16,2.9,beauty,0.0,2.0,3.1500000000000004,0.6071,0.3571,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002140,36.09,3.9,books,2.0,3.0,2.95,0.4242,0.4242,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002141,361.69,4.1,automotive,1.0,5.0,3.6799999999999997,0.4615,0.4615,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002142,147.57,4.0,automotive,1.0,8.0,2.55,0.7308,0.6154,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002143,1537.21,3.5,electronics,2.0,3.0,2.2,0.3947,0.3684,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002144,136.71,3.9,clothing,6.0,1.0,2.46,0.64,0.28,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002145,3718.43,4.0,jewelry,3.0,6.0,3.185714285714286,0.4595,0.3514,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002146,160.0,3.8,automotive,5.0,6.0,2.38,0.2264,0.3208,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002147,20.81,3.9,books,5.0,2.0,3.1999999999999997,0.5,0.1765,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002148,338.88,3.8,automotive,0.0,2.0,2.7199999999999998,1.8462,0.5385,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002149,30.63,5.0,food,2.0,8.0,2.71,1.15,0.7,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002150,39.71,3.2,beauty,0.0,4.0,2.65,0.7143,0.2857,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002151,264.91,4.6,automotive,0.0,8.0,3.6999999999999997,0.9333,0.9333,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002152,1336.39,2.4,electronics,4.0,1.0,2.8666666666666667,0.5,0.1765,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002153,123.87,4.4,clothing,2.0,5.0,2.9857142857142853,0.3846,0.3462,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002154,217.84,3.4,sports,1.0,4.0,2.6555555555555554,1.1667,0.8333,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002155,640.44,4.3,electronics,0.0,1.0,3.575,1.2308,0.6154,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002156,303.37,3.2,automotive,3.0,6.0,2.4833333333333334,0.5882,0.3529,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002157,35.56,4.2,books,5.0,1.0,2.3,0.68,0.24,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002158,198.95,3.3,automotive,4.0,4.0,2.8857142857142857,0.1852,0.2222,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002159,491.52,4.6,home_garden,3.0,7.0,2.55,0.6,0.5,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002160,238.49,3.5,automotive,0.0,0.0,2.68,0.9444,0.3889,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002161,37.85,3.8,home_garden,1.0,4.0,1.9,0.5556,0.5185,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002162,351.53,2.0,automotive,2.0,5.0,4.0,0.3929,0.3214,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002163,343.97,3.2,automotive,3.0,2.0,2.966666666666667,0.5357,0.3214,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002164,71.56,4.7,food,1.0,4.0,3.4,0.8,0.75,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002165,608.02,3.3,electronics,3.0,2.0,2.771428571428572,0.5,0.1471,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002166,72.84,3.0,beauty,4.0,2.0,2.57,0.5349,0.1628,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002167,49.43,2.5,food,5.0,4.0,2.9,0.5854,0.2683,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002168,2140.91,4.2,jewelry,3.0,5.0,3.06,0.3659,0.3171,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002169,177.61,3.9,beauty,7.0,8.0,3.042857142857143,0.4643,0.3214,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002170,65.69,5.0,automotive,4.0,2.0,3.55,1.0455,0.3636,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002171,174.74,3.5,clothing,4.0,5.0,2.38,0.9167,0.6667,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002172,272.69,4.1,home_garden,1.0,3.0,3.233333333333333,0.5,0.3667,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002173,68.96,4.2,toys,2.0,2.0,3.322222222222222,0.5405,0.1892,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002174,116.18,3.3,toys,5.0,6.0,1.95,0.4848,0.4242,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002175,54.63,5.0,food,2.0,8.0,3.35,0.7143,0.6071,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002176,444.53,3.8,home_garden,5.0,2.0,2.5,0.4333,0.2333,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002177,114.86,2.9,automotive,6.0,3.0,4.666666666666667,0.4667,0.1778,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002178,112.5,2.3,clothing,2.0,4.0,2.066666666666667,0.6667,0.5,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002179,285.15,4.0,automotive,0.0,2.0,3.1666666666666665,0.6897,0.2414,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002180,93.02,3.2,beauty,1.0,8.0,2.5777777777777775,0.5472,0.2642,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002181,174.76,4.7,sports,2.0,7.0,2.242857142857143,0.5,0.2857,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002182,204.72,4.1,electronics,2.0,8.0,3.414285714285714,1.0,0.8667,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002183,346.46,2.7,sports,2.0,5.0,3.1444444444444444,0.5,0.2857,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002184,71.49,3.6,beauty,2.0,4.0,2.4250000000000003,0.6364,0.2727,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002185,40.98,3.9,books,2.0,7.0,2.625,0.6829,0.439,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002186,1312.16,3.8,electronics,2.0,3.0,3.9,0.3611,0.25,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002187,877.0,4.4,electronics,1.0,4.0,2.45,1.381,0.381,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002188,43.17,3.8,home_garden,7.0,2.0,3.3714285714285714,0.5435,0.1522,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002189,139.58,3.0,clothing,7.0,3.0,2.742857142857143,0.5714,0.3929,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002190,878.02,3.6,electronics,3.0,0.0,2.94,0.7692,0.1923,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002191,251.45,3.8,automotive,1.0,1.0,3.125,0.4,0.3429,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002192,27.01,3.9,books,1.0,4.0,2.911111111111111,0.4872,0.2821,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002193,540.5,3.1,home_garden,2.0,5.0,2.7333333333333334,1.0833,0.625,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002194,2126.59,4.0,jewelry,3.0,3.0,2.914285714285714,0.6207,0.2759,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002195,216.21,3.3,automotive,3.0,3.0,4.066666666666666,0.8889,0.6667,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002196,5.77,4.3,books,3.0,3.0,2.8,0.3095,0.1905,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002197,78.28,4.5,clothing,2.0,2.0,3.22,0.75,0.4167,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002198,167.95,4.1,clothing,6.0,2.0,2.7714285714285714,0.4048,0.1905,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002199,4406.47,4.4,jewelry,7.0,6.0,2.8125,0.3469,0.2653,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002200,295.46,4.2,sports,3.0,5.0,2.7,0.75,0.4643,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002201,311.32,3.6,sports,3.0,5.0,3.3833333333333333,0.871,0.3548,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_002202,93.88,3.1,beauty,5.0,3.0,2.6,0.6757,0.1892,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
