item_id,item_name,category,subcategory,price,avg_rating,review_count,brand,is_available
item_002056,Michelin Car Care Model-2056,automotive,Electronics,168.8,3.8,747,Michelin,True
item_002057,Philips Bedding Model-2057,home_garden,Furniture,573.02,3.8,20,IKEA,True
item_002058,Zara Dresses Model-2058,clothing,Jeans,268.31,3.3,2326,Levis,True
item_002059,Hasbro Action Figures Model-2059,toys,Dolls,112.91,3.4,117,Mattel,True
item_002060,LG TVs Model-2060,electronics,Headphones,1353.21,3.0,0,Apple,True
item_002061,Under Armour Yoga Model-2061,sports,Yoga,293.97,4.4,2530,Puma,True
item_002062,Pandora Bracelets Model-2062,jewelry,Rings,255.85,4.2,164,Zales,True
item_002063,H&M Dresses Model-2063,clothing,Jackets,144.71,3.8,44,Nike,True
item_002064,Tiffany Rings Model-2064,jewelry,Bracelets,1239.13,3.3,1682,Tiffany,True
item_002065,Fisher-Price Puzzles Model-2065,toys,Board Games,11.72,4.3,499,Mattel,True
item_002066,Kelloggs Snacks Model-2066,food,Supplements,21.02,4.2,151,Nestle,True
item_002067,Dyson Garden Model-2067,home_garden,Furniture,768.41,4.7,420,Philips,True
item_002068,Adidas Shoes Model-2068,clothing,Dresses,272.67,4.3,2178,Nike,True
item_002069,Mattel Board Games Model-2069,toys,Action Figures,56.24,3.2,3087,Fisher-Price,True
item_002070,Swarovski Necklaces Model-2070,jewelry,Rings,2889.86,3.5,3248,Tiffany,True
item_002071,Hasbro Board Games Model-2071,toys,Puzzles,66.06,4.8,4703,LEGO,True
item_002072,Castrol Electronics Model-2072,automotive,Car Care,324.78,3.1,198,Castrol,False
item_002073,LEGO Board Games Model-2073,toys,Action Figures,11.05,4.1,4681,LEGO,True
item_002074,Nike Gym Model-2074,sports,Yoga,298.84,4.3,1551,Adidas,True
item_002075,Estee Lauder Skincare Model-2075,beauty,Skincare,148.62,4.3,1327,LOreal,True
item_002076,Bosch TVs Model-2076,electronics,Cameras,1135.01,3.1,82,Bosch,True
item_002077,Michelin Tools Model-2077,automotive,Tools,17.35,3.8,408,Castrol,True
item_002078,LG Cameras Model-2078,electronics,TVs,1678.88,3.1,45,LG,True
item_002079,Maybelline Makeup Model-2079,beauty,Fragrance,166.7,3.5,37,LOreal,True
item_002080,LEGO Dolls Model-2080,toys,Board Games,129.35,3.8,0,Hasbro,True
item_002081,Michelin Accessories Model-2081,automotive,Electronics,304.39,4.4,229,Castrol,True
item_002082,Nike Yoga Model-2082,sports,Swimming,90.79,4.3,621,Adidas,True
item_002083,Levis Jackets Model-2083,clothing,Jeans,137.36,3.9,16,H&M,True
item_002084,LG TVs Model-2084,electronics,Cameras,895.61,3.8,85,Samsung,True
item_002085,Zales Bracelets Model-2085,jewelry,Necklaces,2625.96,4.0,0,Tiffany,True
item_002086,Zales Bracelets Model-2086,jewelry,Rings,1330.51,4.1,8,Zales,True
item_002087,Swarovski Earrings Model-2087,jewelry,Bracelets,4441.98,3.7,4931,Swarovski,True
item_002088,Levis Dresses Model-2088,clothing,Dresses,279.2,2.0,910,Zara,True
item_002089,Kelloggs Beverages Model-2089,food,Supplements,46.42,3.5,942,Kelloggs,True
item_002090,3M Accessories Model-2090,automotive,Electronics,176.94,3.8,321,Michelin,True
item_002091,LOreal Haircare Model-2091,beauty,Fragrance,182.87,4.3,1477,Estee Lauder,True
item_002092,IKEA Garden Model-2092,home_garden,Kitchen,791.23,3.5,3473,Philips,True
item_002093,Levis Jackets Model-2093,clothing,Jeans,40.72,3.4,2,Zara,False
item_002094,IKEA Garden Model-2094,home_garden,Lighting,581.53,2.4,7,Cuisinart,True
item_002095,Maybelline Makeup Model-2095,beauty,Makeup,135.39,3.9,284,Estee Lauder,True
item_002096,Nestle Snacks Model-2096,food,Supplements,24.2,3.9,4714,Kelloggs,False
item_002097,Castrol Electronics Model-2097,automotive,Accessories,269.95,3.0,2,Castrol,True
item_002098,Nestle Supplements Model-2098,food,Organic,69.59,4.3,110,Nestle,True
item_002099,Bosch Cameras Model-2099,electronics,TVs,1058.14,3.8,218,Sony,False
item_002100,Dyson Garden Model-2100,home_garden,Bedding,219.04,3.1,0,Philips,True
item_002101,Sony TVs Model-2101,electronics,TVs,1733.18,3.6,37,Bosch,True
item_002102,Sony Cameras Model-2102,electronics,Smartphones,427.61,3.8,1005,LG,False
item_002103,Tiffany Necklaces Model-2103,jewelry,Bracelets,1178.36,3.3,959,Tiffany,True
item_002104,Zara Shoes Model-2104,clothing,Dresses,168.15,4.7,281,H&M,True
item_002105,Philips Furniture Model-2105,home_garden,Garden,449.94,3.4,118,Dyson,True
item_002106,Nike Gym Model-2106,sports,Cycling,18.06,2.7,418,Puma,True
item_002107,IKEA Furniture Model-2107,home_garden,Garden,66.99,3.0,0,Dyson,True
item_002108,LG Smartphones Model-2108,electronics,Cameras,1078.37,4.0,165,Sony,True
item_002109,Kelloggs Organic Model-2109,food,Supplements,40.99,4.3,8,Kelloggs,True
item_002110,Adidas Running Model-2110,sports,Swimming,26.18,4.0,866,Nike,True
item_002111,Sony Smartphones Model-2111,electronics,Headphones,1325.17,4.2,8,LG,False
item_002112,Hasbro Action Figures Model-2112,toys,Action Figures,25.27,3.5,3117,LEGO,True
item_002113,Castrol Car Care Model-2113,automotive,Car Care,237.16,2.5,587,Michelin,True
item_002114,HarperCollins History Model-2114,books,Non-Fiction,43.72,1.9,2914,HarperCollins,True
item_002115,LOreal Haircare Model-2115,beauty,Skincare,142.17,5.0,934,Estee Lauder,True
item_002116,Random House Science Model-2116,books,Tech,12.78,4.1,431,Penguin,True
item_002117,Philips Kitchen Model-2117,home_garden,Furniture,385.84,3.7,0,Cuisinart,True
item_002118,Philips Lighting Model-2118,home_garden,Kitchen,134.33,3.8,960,Cuisinart,False
item_002119,3M Electronics Model-2119,automotive,Car Care,58.48,5.0,1481,Michelin,True
item_002120,Kelloggs Organic Model-2120,food,Snacks,51.84,3.3,14,Kelloggs,True
item_002121,Under Armour Yoga Model-2121,sports,Yoga,159.88,3.7,661,Under Armour,True
item_002122,H&M Jackets Model-2122,clothing,Jeans,132.17,4.3,1314,Nike,True
item_002123,Maybelline Makeup Model-2123,beauty,Fragrance,109.29,3.8,428,LOreal,True
item_002124,Nike Swimming Model-2124,sports,Swimming,332.74,2.7,728,Nike,True
item_002125,Maybelline Skincare Model-2125,beauty,Skincare,59.98,5.0,2779,LOreal,True
item_002126,Nestle Beverages Model-2126,food,Supplements,28.06,5.0,18,Nestle,True
item_002127,Random House History Model-2127,books,Fiction,17.58,4.1,3571,Random House,True
item_002128,Tiffany Earrings Model-2128,jewelry,Bracelets,198.49,5.0,3313,Zales,True
item_002129,LEGO Puzzles Model-2129,toys,Puzzles,142.32,3.9,224,Mattel,True
item_002130,LOreal Haircare Model-2130,beauty,Makeup,92.71,4.0,398,Estee Lauder,True
item_002131,LG TVs Model-2131,electronics,Headphones,1665.62,2.2,2175,Bosch,True
item_002132,Under Armour Running Model-2132,sports,Yoga,496.13,3.8,732,Under Armour,True
item_002133,Random House Tech Model-2133,books,Non-Fiction,49.97,3.9,1626,Random House,True
item_002134,Puma Gym Model-2134,sports,Running,257.29,4.6,2303,Puma,False
item_002135,Random House Science Model-2135,books,Fiction,59.98,3.8,665,Random House,True
item_002136,Michelin Tools Model-2136,automotive,Accessories,328.64,3.6,259,Bosch,False
item_002137,HarperCollins Non-Fiction Model-2137,books,Tech,35.01,3.2,1783,HarperCollins,True
item_002138,Philips Garden Model-2138,home_garden,Garden,480.7,3.3,3804,Cuisinart,True
item_002139,Maybelline Haircare Model-2139,beauty,Haircare,42.16,2.9,9,Estee Lauder,True
item_002140,Penguin Science Model-2140,books,Fiction,36.09,3.9,1456,HarperCollins,True
item_002141,Michelin Electronics Model-2141,automotive,Accessories,361.69,4.1,1000,3M,True
item_002142,3M Tools Model-2142,automotive,Electronics,147.57,4.0,696,Castrol,True
item_002143,LG Headphones Model-2143,electronics,Headphones,1537.21,3.5,921,Sony,True
item_002144,Adidas T-Shirts Model-2144,clothing,Dresses,136.71,3.9,1260,Adidas,True
item_002145,Swarovski Necklaces Model-2145,jewelry,Bracelets,3718.43,4.0,2192,Swarovski,True
item_002146,Castrol Tools Model-2146,automotive,Tools,160.0,3.8,3886,3M,True
item_002147,Random House Science Model-2147,books,Tech,20.81,3.9,3,Random House,True
item_002148,Bosch Car Care Model-2148,automotive,Accessories,338.88,3.8,373,Castrol,True
item_002149,Nestle Supplements Model-2149,food,Snacks,30.63,5.0,180,Organic Valley,True
item_002150,LOreal Skincare Model-2150,beauty,Haircare,39.71,3.2,2,Maybelline,True
item_002151,Castrol Car Care Model-2151,automotive,Car Care,264.91,4.6,60,Bosch,True
item_002152,Sony Laptops Model-2152,electronics,TVs,1336.39,2.4,1203,LG,True
item_002153,H&M Jeans Model-2153,clothing,Jackets,123.87,4.4,1138,Adidas,True
item_002154,Puma Yoga Model-2154,sports,Gym,217.84,3.4,64,Nike,True
item_002155,Samsung Headphones Model-2155,electronics,Headphones,640.44,4.3,10,Apple,True
item_002156,3M Car Care Model-2156,automotive,Accessories,303.37,3.2,2207,Bosch,True
item_002157,HarperCollins Fiction Model-2157,books,Fiction,35.56,4.2,3,Penguin,True
item_002158,Castrol Tools Model-2158,automotive,Car Care,198.95,3.3,2778,3M,True
item_002159,Cuisinart Furniture Model-2159,home_garden,Bedding,491.52,4.6,1240,Cuisinart,True
item_002160,Michelin Accessories Model-2160,automotive,Electronics,238.49,3.5,4,3M,True
item_002161,Dyson Kitchen Model-2161,home_garden,Kitchen,37.85,3.8,219,Dyson,True
item_002162,Bosch Electronics Model-2162,automotive,Tools,351.53,2.0,0,Michelin,True
item_002163,Michelin Electronics Model-2163,automotive,Tools,343.97,3.2,334,3M,True
item_002164,Organic Valley Organic Model-2164,food,Beverages,71.56,4.7,0,Kelloggs,True
item_002165,Apple Smartphones Model-2165,electronics,Laptops,608.02,3.3,180,Bosch,True
item_002166,LOreal Makeup Model-2166,beauty,Haircare,72.84,3.0,1635,LOreal,True
item_002167,Nestle Organic Model-2167,food,Snacks,49.43,2.5,740,Organic Valley,True
item_002168,Swarovski Earrings Model-2168,jewelry,Necklaces,2140.91,4.2,4224,Zales,True
item_002169,Maybelline Skincare Model-2169,beauty,Makeup,177.61,3.9,4830,LOreal,False
item_002170,Castrol Car Care Model-2170,automotive,Car Care,65.69,5.0,445,3M,True
item_002171,Adidas Jackets Model-2171,clothing,Jackets,174.74,3.5,705,Adidas,True
item_002172,Cuisinart Garden Model-2172,home_garden,Garden,272.69,4.1,1095,Dyson,True
item_002173,LEGO Dolls Model-2173,toys,Dolls,68.96,4.2,485,Fisher-Price,False
item_002174,Mattel Puzzles Model-2174,toys,Board Games,116.18,3.3,380,Fisher-Price,True
item_002175,Nestle Beverages Model-2175,food,Organic,54.63,5.0,369,Organic Valley,True
item_002176,Dyson Furniture Model-2176,home_garden,Kitchen,444.53,3.8,0,Philips,True
item_002177,Castrol Car Care Model-2177,automotive,Accessories,114.86,2.9,2608,3M,False
item_002178,Adidas Shoes Model-2178,clothing,Jeans,112.5,2.3,70,H&M,True
item_002179,Michelin Electronics Model-2179,automotive,Electronics,285.15,4.0,2,Michelin,True
item_002180,Maybelline Skincare Model-2180,beauty,Haircare,93.02,3.2,4338,Estee Lauder,True
item_002181,Adidas Swimming Model-2181,sports,Gym,174.76,4.7,4914,Adidas,True
item_002182,Bosch TVs Model-2182,electronics,Smartphones,204.72,4.1,92,Apple,True
item_002183,Puma Swimming Model-2183,sports,Running,346.46,2.7,2742,Puma,True
item_002184,LOreal Haircare Model-2184,beauty,Makeup,71.49,3.6,20,Estee Lauder,True
item_002185,Random House Tech Model-2185,books,Fiction,40.98,3.9,3772,Random House,True
item_002186,Samsung Headphones Model-2186,electronics,Cameras,1312.16,3.8,1,Apple,True
item_002187,Apple Cameras Model-2187,electronics,Headphones,877.0,4.4,344,Bosch,True
item_002188,Dyson Garden Model-2188,home_garden,Kitchen,43.17,3.8,4568,Cuisinart,True
item_002189,Nike T-Shirts Model-2189,clothing,Jackets,139.58,3.0,599,H&M,False
item_002190,Samsung Headphones Model-2190,electronics,Cameras,878.02,3.6,545,Apple,True
item_002191,Bosch Accessories Model-2191,automotive,Electronics,251.45,3.8,1605,Bosch,True
item_002192,Penguin Science Model-2192,books,Tech,27.01,3.9,1614,Random House,True
item_002193,Philips Garden Model-2193,home_garden,Furniture,540.5,3.1,760,IKEA,True
item_002194,Swarovski Earrings Model-2194,jewelry,Bracelets,2126.59,4.0,1399,Swarovski,True
item_002195,Bosch Accessories Model-2195,automotive,Car Care,216.21,3.3,72,3M,True
item_002196,HarperCollins Science Model-2196,books,History,5.77,4.3,519,Penguin,True
item_002197,Zara Shoes Model-2197,clothing,Shoes,78.28,4.5,4,Nike,False
item_002198,Nike Jackets Model-2198,clothing,Dresses,167.95,4.1,867,Zara,True
item_002199,Swarovski Necklaces Model-2199,jewelry,Rings,4406.47,4.4,2128,Tiffany,True
item_002200,Puma Cycling Model-2200,sports,Cycling,295.46,4.2,73,Puma,True
item_002201,Puma Running Model-2201,sports,Swimming,311.32,3.6,165,Nike,True
item_002202,LOreal Fragrance Model-2202,beauty,Skincare,93.88,3.1,0,LOreal,True
item_002203,Adidas Running Model-2203,sports,Running,103.06,4.0,2342,Puma,True
item_002204,Bosch Laptops Model-2204,electronics,Smartphones,1291.48,4.0,1139,LG,True
item_002205,H&M Jeans Model-2205,clothing,Dresses,213.68,4.1,3,Levis,True
item_002206,H&M Shoes Model-2206,clothing,Shoes,55.4,3.5,200,Nike,True
item_002207,Nike Running Model-2207,sports,Cycling,486.25,4.8,4554,Under Armour,True
item_002208,Philips Garden Model-2208,home_garden,Garden,372.04,4.2,1797,Cuisinart,True
item_002209,Bosch Headphones Model-2209,electronics,Laptops,1015.15,4.1,626,Apple,True
item_002210,LEGO Dolls Model-2210,toys,Board Games,128.8,2.9,79,Mattel,True
item_002211,Nike Running Model-2211,sports,Gym,253.62,2.9,120,Adidas,True
item_002212,Puma Swimming Model-2212,sports,Cycling,205.01,4.4,44,Nike,True
item_002213,HarperCollins Non-Fiction Model-2213,books,Non-Fiction,42.58,4.0,97,HarperCollins,True
item_002214,Adidas Swimming Model-2214,sports,Swimming,241.38,4.1,18,Nike,True
item_002215,HarperCollins Fiction Model-2215,books,History,21.32,4.3,3937,HarperCollins,True
item_002216,Swarovski Earrings Model-2216,jewelry,Necklaces,2860.83,3.9,12,Tiffany,True
item_002217,H&M Shoes Model-2217,clothing,Dresses,175.62,3.0,986,Nike,True
item_002218,Under Armour Running Model-2218,sports,Gym,97.62,3.0,433,Adidas,True
item_002219,Nike Swimming Model-2219,sports,Gym,249.39,4.1,431,Adidas,True
item_002220,Estee Lauder Skincare Model-2220,beauty,Haircare,158.14,5.0,1239,Maybelline,True
item_002221,Estee Lauder Makeup Model-2221,beauty,Fragrance,189.04,3.3,352,Maybelline,True
item_002222,Apple Smartphones Model-2222,electronics,Cameras,1039.8,3.3,128,Bosch,True
item_002223,Adidas Swimming Model-2223,sports,Running,266.68,2.6,0,Under Armour,False
item_002224,Nike Running Model-2224,sports,Cycling,19.73,3.5,1306,Puma,True
item_002225,Castrol Electronics Model-2225,automotive,Tools,114.54,4.5,0,3M,True
item_002226,IKEA Furniture Model-2226,home_garden,Lighting,158.42,3.4,4782,Dyson,True
item_002227,LOreal Makeup Model-2227,beauty,Haircare,101.32,3.5,181,LOreal,True
item_002228,Fisher-Price Board Games Model-2228,toys,Action Figures,84.89,4.2,1820,Mattel,True
item_002229,Zara Shoes Model-2229,clothing,Shoes,77.33,2.6,267,Nike,False
item_002230,LOreal Fragrance Model-2230,beauty,Makeup,123.73,4.6,4,Estee Lauder,True
item_002231,Pandora Necklaces Model-2231,jewelry,Bracelets,599.95,3.2,973,Tiffany,True
item_002232,Hasbro Board Games Model-2232,toys,Board Games,145.5,4.1,4,Fisher-Price,True
item_002233,Tiffany Bracelets Model-2233,jewelry,Rings,2390.27,3.1,2511,Swarovski,True
item_002234,IKEA Garden Model-2234,home_garden,Bedding,257.25,3.0,150,IKEA,True
item_002235,Zales Bracelets Model-2235,jewelry,Earrings,2615.14,4.0,102,Zales,True
item_002236,3M Tools Model-2236,automotive,Car Care,399.3,3.4,0,3M,True
item_002237,Samsung Smartphones Model-2237,electronics,TVs,1427.38,4.8,2539,Samsung,True
item_002238,Penguin Tech Model-2238,books,Non-Fiction,43.61,3.4,1584,Penguin,True
item_002239,Hasbro Board Games Model-2239,toys,Dolls,91.73,4.4,18,Fisher-Price,True
item_002240,Nike T-Shirts Model-2240,clothing,Jackets,156.5,4.4,4546,Adidas,True
item_002241,Nike Cycling Model-2241,sports,Running,41.15,4.2,0,Adidas,True
item_002242,Random House Tech Model-2242,books,Science,31.32,3.6,157,Random House,True
item_002243,Estee Lauder Fragrance Model-2243,beauty,Fragrance,26.07,3.9,755,Maybelline,True
item_002244,Hasbro Action Figures Model-2244,toys,Board Games,103.24,3.4,297,Fisher-Price,True
item_002245,LEGO Board Games Model-2245,toys,Board Games,99.24,3.6,1080,Fisher-Price,True
item_002246,Cuisinart Bedding Model-2246,home_garden,Bedding,154.66,4.2,44,IKEA,True
item_002247,Cuisinart Garden Model-2247,home_garden,Furniture,672.17,3.6,395,Dyson,True
item_002248,H&M Dresses Model-2248,clothing,Shoes,150.81,4.1,220,Zara,True
item_002249,3M Tools Model-2249,automotive,Car Care,338.51,4.0,0,Michelin,True
item_002250,IKEA Furniture Model-2250,home_garden,Lighting,117.53,2.7,344,IKEA,True
item_002251,Adidas Swimming Model-2251,sports,Running,435.64,4.5,2114,Adidas,True
item_002252,Philips Bedding Model-2252,home_garden,Bedding,130.47,2.8,4540,Cuisinart,True
item_002253,Levis T-Shirts Model-2253,clothing,T-Shirts,88.47,3.7,1574,H&M,True
item_002254,Adidas Cycling Model-2254,sports,Gym,467.97,4.2,75,Adidas,True
item_002255,Tiffany Rings Model-2255,jewelry,Rings,3289.65,3.5,11,Tiffany,True
item_002256,H&M Dresses Model-2256,clothing,Jackets,287.87,4.3,0,Levis,True
item_002257,Penguin Fiction Model-2257,books,History,34.5,2.8,4,HarperCollins,True
item_002258,Mattel Board Games Model-2258,toys,Puzzles,17.06,4.5,408,Mattel,True
item_002259,Estee Lauder Makeup Model-2259,beauty,Skincare,175.36,4.1,37,Estee Lauder,True
item_002260,H&M Shoes Model-2260,clothing,Dresses,267.22,4.3,2552,Zara,True
item_002261,Puma Cycling Model-2261,sports,Gym,128.98,3.0,301,Under Armour,True
item_002262,Fisher-Price Dolls Model-2262,toys,Puzzles,70.22,3.1,3,Mattel,True
item_002263,Estee Lauder Skincare Model-2263,beauty,Makeup,51.87,4.3,15,LOreal,True
item_002264,Bosch Car Care Model-2264,automotive,Accessories,279.65,3.0,163,Castrol,True
item_002265,Mattel Action Figures Model-2265,toys,Dolls,12.77,4.3,17,LEGO,True
item_002266,Estee Lauder Haircare Model-2266,beauty,Fragrance,123.62,2.0,0,LOreal,True
item_002267,Zales Necklaces Model-2267,jewelry,Necklaces,4088.5,3.1,39,Swarovski,True
item_002268,Levis Dresses Model-2268,clothing,Dresses,210.65,4.8,0,H&M,True
item_002269,Adidas Gym Model-2269,sports,Yoga,295.03,3.6,1636,Puma,True
item_002270,Cuisinart Kitchen Model-2270,home_garden,Furniture,357.46,3.7,3033,Dyson,False
item_002271,Organic Valley Supplements Model-2271,food,Snacks,32.93,2.6,156,Organic Valley,True
item_002272,Organic Valley Snacks Model-2272,food,Snacks,44.82,4.1,159,Organic Valley,True
item_002273,Hasbro Puzzles Model-2273,toys,Action Figures,15.78,4.3,4870,Mattel,True
item_002274,HarperCollins Non-Fiction Model-2274,books,History,49.58,3.2,981,Penguin,True
item_002275,Organic Valley Organic Model-2275,food,Beverages,51.42,3.7,4942,Nestle,True
item_002276,Adidas Shoes Model-2276,clothing,Dresses,265.41,3.3,687,H&M,True
item_002277,Castrol Electronics Model-2277,automotive,Car Care,112.82,4.9,672,3M,True
item_002278,3M Electronics Model-2278,automotive,Car Care,392.92,3.4,4105,Michelin,True
item_002279,Pandora Bracelets Model-2279,jewelry,Rings,316.64,3.2,9,Swarovski,True
item_002280,3M Car Care Model-2280,automotive,Electronics,27.66,3.9,2300,Michelin,True
item_002281,Philips Garden Model-2281,home_garden,Furniture,682.8,2.5,248,IKEA,False
item_002282,Penguin Fiction Model-2282,books,Fiction,17.31,4.5,0,Penguin,True
item_002283,Bosch Laptops Model-2283,electronics,Laptops,1842.21,3.2,806,Bosch,False
item_002284,Nestle Supplements Model-2284,food,Beverages,74.65,3.8,41,Nestle,True
item_002285,Swarovski Necklaces Model-2285,jewelry,Rings,4510.96,2.6,275,Pandora,True
item_002286,Dyson Lighting Model-2286,home_garden,Garden,142.97,3.7,81,Dyson,True
item_002287,LG Laptops Model-2287,electronics,Laptops,577.6,4.8,1219,LG,False
item_002288,Castrol Car Care Model-2288,automotive,Car Care,166.39,2.4,19,3M,True
item_002289,LEGO Board Games Model-2289,toys,Action Figures,130.75,4.1,588,Hasbro,True
item_002290,Pandora Earrings Model-2290,jewelry,Earrings,253.36,3.3,2191,Swarovski,True
item_002291,HarperCollins Tech Model-2291,books,Non-Fiction,30.15,4.7,1481,Penguin,True
item_002292,Zales Necklaces Model-2292,jewelry,Earrings,1085.02,3.1,4086,Swarovski,True
item_002293,Kelloggs Organic Model-2293,food,Beverages,36.62,4.1,1380,Nestle,True
item_002294,HarperCollins Tech Model-2294,books,Science,46.44,3.8,2,Penguin,True
item_002295,Michelin Electronics Model-2295,automotive,Accessories,87.33,4.6,207,Bosch,True
item_002296,Estee Lauder Makeup Model-2296,beauty,Skincare,33.41,4.4,0,Maybelline,True
item_002297,3M Electronics Model-2297,automotive,Car Care,162.25,3.6,0,Michelin,False
item_002298,Under Armour Cycling Model-2298,sports,Gym,139.13,3.7,417,Under Armour,True
item_002299,Dyson Kitchen Model-2299,home_garden,Bedding,314.2,4.3,295,IKEA,True
item_002300,LOreal Makeup Model-2300,beauty,Skincare,188.5,2.9,806,Estee Lauder,True
item_002301,Zales Necklaces Model-2301,jewelry,Necklaces,4868.4,3.7,0,Tiffany,True
item_002302,LOreal Skincare Model-2302,beauty,Haircare,74.35,3.4,961,LOreal,True
item_002303,Apple Laptops Model-2303,electronics,Cameras,1381.11,2.9,2464,Samsung,True
item_002304,Bosch Electronics Model-2304,automotive,Electronics,292.42,3.9,63,3M,True
item_002305,Castrol Electronics Model-2305,automotive,Tools,267.46,4.3,1243,Michelin,True
item_002306,Sony Laptops Model-2306,electronics,Laptops,67.11,3.4,178,Samsung,True
item_002307,Fisher-Price Dolls Model-2307,toys,Puzzles,22.57,4.1,0,Fisher-Price,True
item_002308,Apple Cameras Model-2308,electronics,Smartphones,1437.52,4.1,227,LG,True
item_002309,Samsung Headphones Model-2309,electronics,Laptops,1967.94,4.2,555,Sony,True
item_002310,Samsung Headphones Model-2310,electronics,Smartphones,1690.87,4.2,777,Sony,True
item_002311,Sony Headphones Model-2311,electronics,Laptops,1646.32,4.6,392,Samsung,True
item_002312,Samsung Headphones Model-2312,electronics,Headphones,988.07,4.0,4431,Sony,True
item_002313,Nike Cycling Model-2313,sports,Yoga,294.46,4.4,184,Adidas,True
item_002314,Nike Running Model-2314,sports,Cycling,96.33,2.5,1005,Under Armour,True
item_002315,Tiffany Earrings Model-2315,jewelry,Earrings,4583.12,4.7,97,Zales,True
item_002316,Organic Valley Snacks Model-2316,food,Organic,53.71,2.6,249,Nestle,False
item_002317,Random House Fiction Model-2317,books,Science,35.2,5.0,58,Penguin,False
item_002318,3M Electronics Model-2318,automotive,Car Care,281.66,3.3,2011,Castrol,True
item_002319,Puma Gym Model-2319,sports,Gym,140.14,3.8,179,Adidas,False
item_002320,Fisher-Price Action Figures Model-2320,toys,Puzzles,76.92,3.2,3326,Mattel,True
item_002321,Penguin Fiction Model-2321,books,Tech,6.26,4.6,4041,Penguin,True
item_002322,IKEA Furniture Model-2322,home_garden,Furniture,355.6,3.8,0,IKEA,True
item_002323,LG Cameras Model-2323,electronics,Smartphones,546.17,3.7,164,Samsung,True
item_002324,Nike Yoga Model-2324,sports,Gym,463.59,4.1,637,Nike,True
item_002325,Apple TVs Model-2325,electronics,Laptops,449.45,4.1,238,Apple,True
item_002326,Zara T-Shirts Model-2326,clothing,Jackets,229.98,3.4,299,Nike,True
item_002327,Adidas Yoga Model-2327,sports,Yoga,65.06,3.9,1782,Nike,True
item_002328,Organic Valley Beverages Model-2328,food,Snacks,27.41,3.9,637,Kelloggs,True
item_002329,Pandora Earrings Model-2329,jewelry,Earrings,4123.9,2.8,17,Swarovski,True
item_002330,Kelloggs Organic Model-2330,food,Snacks,42.7,3.7,320,Nestle,True
item_002331,3M Electronics Model-2331,automotive,Car Care,325.32,4.8,8,3M,True
item_002332,HarperCollins Non-Fiction Model-2332,books,Science,41.49,4.2,1702,Random House,True
item_002333,Philips Lighting Model-2333,home_garden,Kitchen,134.23,3.3,431,Philips,True
item_002334,Nike Swimming Model-2334,sports,Swimming,141.34,4.1,358,Puma,True
item_002335,Penguin Tech Model-2335,books,Non-Fiction,29.4,4.3,0,Penguin,True
item_002336,Hasbro Dolls Model-2336,toys,Dolls,21.46,5.0,86,LEGO,True
item_002337,Under Armour Cycling Model-2337,sports,Cycling,483.22,4.0,1026,Puma,False
item_002338,Zales Necklaces Model-2338,jewelry,Bracelets,2501.64,4.5,2007,Tiffany,True
item_002339,Philips Kitchen Model-2339,home_garden,Garden,610.29,4.6,2596,IKEA,True
item_002340,Hasbro Puzzles Model-2340,toys,Board Games,58.34,3.3,1163,Mattel,True
item_002341,Samsung Smartphones Model-2341,electronics,TVs,480.63,2.1,1647,Apple,True
item_002342,Adidas T-Shirts Model-2342,clothing,Jeans,113.26,3.2,3219,Adidas,True
item_002343,Michelin Electronics Model-2343,automotive,Accessories,39.62,2.9,3936,Michelin,True
item_002344,Levis Jeans Model-2344,clothing,Shoes,47.38,4.2,806,Levis,False
item_002345,IKEA Garden Model-2345,home_garden,Garden,369.71,3.1,4847,Cuisinart,True
item_002346,Adidas Swimming Model-2346,sports,Yoga,332.46,3.2,2616,Puma,True
item_002347,Levis Dresses Model-2347,clothing,Shoes,270.35,4.3,3217,Nike,True
item_002348,Bosch Smartphones Model-2348,electronics,Smartphones,994.95,3.6,586,Apple,True
item_002349,Maybelline Fragrance Model-2349,beauty,Skincare,130.77,4.3,0,Estee Lauder,False
item_002350,LOreal Haircare Model-2350,beauty,Haircare,26.65,4.4,420,LOreal,True
item_002351,Bosch Tools Model-2351,automotive,Car Care,166.46,3.1,4320,Bosch,True
item_002352,Nestle Snacks Model-2352,food,Organic,38.11,3.7,1458,Kelloggs,False
item_002353,Samsung Cameras Model-2353,electronics,Smartphones,451.21,4.5,2107,Sony,True
item_002354,Tiffany Necklaces Model-2354,jewelry,Bracelets,403.75,3.8,2830,Pandora,True
item_002355,Fisher-Price Action Figures Model-2355,toys,Dolls,37.79,5.0,1048,Fisher-Price,True
item_002356,Bosch Accessories Model-2356,automotive,Accessories,287.74,4.3,1526,Michelin,True
item_002357,LG Headphones Model-2357,electronics,TVs,1908.31,3.4,4219,Bosch,True
item_002358,Zara Jeans Model-2358,clothing,Dresses,62.3,4.5,390,Zara,True
item_002359,Pandora Rings Model-2359,jewelry,Bracelets,4026.73,4.4,1265,Pandora,True
item_002360,Mattel Puzzles Model-2360,toys,Board Games,116.45,3.7,669,Fisher-Price,True
item_002361,Sony Laptops Model-2361,electronics,Smartphones,107.76,4.5,0,Apple,True
item_002362,Penguin Tech Model-2362,books,Non-Fiction,16.15,4.4,2847,Penguin,True
item_002363,Zales Necklaces Model-2363,jewelry,Rings,455.37,4.1,6,Zales,True
