user_id,age,gender,country,preferred_categories,account_age_days,is_premium
user_005434,43,F,JP,beauty,196,False
user_005435,27,F,IN,"home_garden,beauty",1683,False
user_005436,34,M,AU,"electronics,food",253,False
user_005437,49,F,DE,"clothing,electronics",1822,False
user_005438,39,F,BR,toys,589,False
user_005439,34,M,BR,food,490,False
user_005440,27,M,UK,electronics,1249,True
user_005441,27,M,JP,"home_garden,clothing",843,False
user_005442,24,M,JP,books,178,False
user_005443,28,M,DE,"beauty,automotive",514,False
user_005444,44,M,DE,"beauty,books",111,False
user_005445,32,M,AU,"food,electronics",231,True
user_005446,18,F,JP,"toys,automotive",1186,True
user_005447,56,Other,UK,"clothing,jewelry",1430,False
user_005448,38,F,FR,"food,home_garden",748,False
user_005449,18,F,FR,jewelry,35,False
user_005450,29,M,MX,"sports,automotive",1436,False
user_005451,36,M,US,toys,906,False
user_005452,55,F,IN,books,466,True
user_005453,21,F,JP,"books,toys",1536,False
user_005454,46,F,DE,"beauty,clothing",1477,True
user_005455,51,M,CA,clothing,1115,False
user_005456,27,F,FR,"clothing,electronics",583,False
user_005457,31,Other,FR,"home_garden,jewelry",1565,False
user_005458,22,F,FR,"food,beauty",954,False
user_005459,32,F,IN,electronics,578,True
user_005460,34,F,US,"home_garden,food",1311,False
user_005461,42,M,CA,food,903,True
user_005462,48,F,MX,beauty,348,False
user_005463,26,M,IN,"home_garden,jewelry,food",767,False
user_005464,18,M,BR,food,768,True
user_005465,34,Other,MX,"clothing,food,home_garden",490,True
user_005466,38,F,MX,"clothing,electronics,beauty",172,False
user_005467,37,F,UK,"automotive,home_garden,jewelry",1000,False
user_005468,31,M,MX,"sports,food",1462,False
user_005469,36,M,CA,"sports,electronics,toys",1782,False
user_005470,53,F,AU,beauty,957,True
user_005471,39,M,CA,"toys,beauty",803,False
user_005472,30,F,AU,food,872,True
user_005473,28,F,DE,"books,food,clothing",842,True
user_005474,32,F,UK,toys,249,False
user_005475,54,Other,FR,"electronics,clothing,jewelry",893,False
user_005476,32,F,UK,"clothing,sports,electronics",1339,False
user_005477,34,Other,BR,home_garden,1414,False
user_005478,29,M,IN,automotive,946,False
user_005479,48,M,MX,"food,electronics",951,True
user_005480,58,F,UK,"automotive,books",216,False
user_005481,40,M,US,"jewelry,toys",1006,False
user_005482,35,F,MX,"beauty,jewelry,toys",1405,True
user_005483,35,M,UK,"books,jewelry,electronics",420,False
user_005484,18,F,BR,jewelry,1633,False
user_005485,43,M,BR,"jewelry,books,beauty",731,True
user_005486,36,M,BR,"sports,automotive",388,False
user_005487,40,M,UK,automotive,1004,False
user_005488,26,F,CA,"automotive,food",1023,False
user_005489,30,F,MX,beauty,1276,False
user_005490,30,M,FR,"automotive,sports",764,False
user_005491,47,M,DE,"jewelry,food,clothing",1584,True
user_005492,30,M,JP,jewelry,521,False
user_005493,59,F,UK,"clothing,books,toys",1183,True
user_005494,40,M,FR,"jewelry,home_garden",1390,True
user_005495,19,F,US,"clothing,home_garden,food",658,False
user_005496,33,M,FR,"books,automotive,food",675,False
user_005497,27,F,US,toys,279,False
user_005498,18,M,IN,"automotive,food",254,True
user_005499,54,M,AU,"books,toys,home_garden",251,False
user_005500,43,F,UK,"books,jewelry,automotive",903,False
user_005501,41,F,MX,"toys,beauty,electronics",1334,False
user_005502,36,M,BR,"food,beauty,electronics",1419,False
user_005503,18,M,UK,"food,clothing,jewelry",258,False
user_005504,29,F,FR,sports,717,False
user_005505,45,F,US,"clothing,jewelry,beauty",1756,False
user_005506,22,F,IN,"books,electronics",71,False
user_005507,18,F,AU,toys,924,False
user_005508,32,M,MX,"books,sports",206,False
user_005509,33,F,IN,"food,electronics",646,False
user_005510,36,M,MX,"jewelry,sports",1318,False
user_005511,43,F,UK,"clothing,electronics",33,False
user_005512,42,M,FR,"jewelry,food",715,False
user_005513,38,M,IN,"books,clothing,electronics",1638,True
user_005514,49,M,DE,"jewelry,toys,clothing",1562,False
user_005515,18,M,AU,"jewelry,home_garden,beauty",431,False
user_005516,41,M,BR,"clothing,jewelry,automotive",77,False
user_005517,42,M,UK,"food,beauty",1784,False
user_005518,20,M,CA,"sports,books",1705,False
user_005519,18,Other,US,"sports,toys",365,False
user_005520,26,F,JP,beauty,1276,False
user_005521,27,F,MX,books,583,True
user_005522,44,M,CA,food,470,False
user_005523,27,F,CA,"electronics,beauty",968,False
user_005524,24,F,FR,"electronics,toys,jewelry",1169,False
user_005525,27,M,AU,electronics,222,False
user_005526,48,M,UK,"books,clothing",1516,False
user_005527,35,M,UK,books,999,False
user_005528,32,F,MX,toys,692,False
user_005529,33,M,FR,"clothing,automotive,beauty",448,False
user_005530,50,F,US,"toys,beauty",288,False
user_005531,26,F,AU,"clothing,beauty,toys",1131,True
user_005532,50,F,IN,"jewelry,clothing,beauty",350,False
user_005533,37,F,DE,"beauty,books,sports",176,False
user_005534,33,F,DE,clothing,1169,False
user_005535,65,M,CA,"sports,automotive,clothing",15,False
user_005536,22,Other,JP,automotive,1183,False
user_005537,30,M,DE,"clothing,sports,books",12,False
user_005538,20,M,CA,electronics,1823,True
user_005539,46,F,CA,jewelry,1438,False
user_005540,55,M,MX,"automotive,jewelry,toys",609,False
user_005541,55,M,MX,"automotive,books,food",256,False
user_005542,49,F,UK,"food,beauty",853,False
user_005543,32,Other,AU,"jewelry,clothing",392,False
user_005544,30,F,UK,"clothing,automotive,electronics",391,True
user_005545,18,M,JP,"books,home_garden",1698,False
user_005546,59,M,IN,home_garden,514,False
user_005547,40,M,CA,books,809,False
user_005548,29,F,DE,"food,clothing",21,False
user_005549,50,M,IN,"home_garden,sports",869,False
user_005550,23,M,US,food,637,False
user_005551,39,F,JP,"home_garden,automotive,food",1451,False
user_005552,32,Other,BR,"sports,electronics",997,False
user_005553,42,M,AU,electronics,366,False
user_005554,34,F,US,"electronics,jewelry,home_garden",1808,False
user_005555,18,F,MX,electronics,1464,False
user_005556,35,F,DE,sports,706,False
user_005557,47,F,JP,"beauty,sports",1526,False
user_005558,34,F,JP,"jewelry,home_garden,books",1542,False
user_005559,44,F,FR,"home_garden,automotive,beauty",1138,False
user_005560,22,F,FR,"books,automotive,home_garden",1374,False
user_005561,34,F,BR,"automotive,toys",1812,False
user_005562,27,M,FR,sports,722,False
user_005563,43,F,MX,"home_garden,clothing",753,False
user_005564,35,F,MX,clothing,1215,False
user_005565,43,M,CA,home_garden,1449,False
user_005566,48,M,BR,beauty,1751,False
user_005567,43,M,US,food,1482,False
user_005568,38,F,MX,"jewelry,sports",1254,False
user_005569,23,M,IN,"home_garden,beauty",853,False
user_005570,34,M,US,"books,clothing",1663,False
user_005571,28,F,AU,"beauty,clothing,sports",570,False
user_005572,30,F,AU,beauty,207,False
user_005573,30,F,MX,electronics,138,False
user_005574,23,M,AU,jewelry,225,False
user_005575,18,F,AU,"clothing,electronics,toys",220,False
user_005576,26,F,MX,"home_garden,toys",21,False
user_005577,37,M,FR,"electronics,sports",1018,False
user_005578,18,M,DE,books,860,False
user_005579,35,F,US,"automotive,food",1453,False
user_005580,57,M,UK,"books,home_garden,clothing",904,True
user_005581,47,F,CA,"jewelry,home_garden,beauty",1382,False
user_005582,54,M,DE,"beauty,books,clothing",904,False
user_005583,39,F,FR,"toys,home_garden,food",145,True
user_005584,49,F,IN,"home_garden,jewelry,clothing",1032,False
user_005585,26,F,AU,electronics,1601,False
user_005586,27,M,IN,"electronics,jewelry",196,False
user_005587,18,F,CA,home_garden,1121,False
user_005588,49,M,IN,"clothing,electronics,automotive",314,False
user_005589,53,M,DE,"sports,electronics,clothing",1061,False
user_005590,28,F,BR,"clothing,toys",1092,False
user_005591,31,M,MX,"home_garden,books,clothing",1176,False
user_005592,25,F,US,home_garden,574,False
user_005593,39,M,FR,"food,sports",629,False
user_005594,48,M,UK,electronics,1784,True
user_005595,18,F,US,sports,135,True
user_005596,39,M,AU,"clothing,home_garden",751,False
user_005597,31,M,BR,"food,sports,books",1557,False
user_005598,36,F,MX,books,732,False
user_005599,40,F,UK,"food,books,clothing",1456,False
user_005600,32,F,BR,"automotive,jewelry,food",1006,False
user_005601,33,M,BR,"food,beauty,clothing",952,False
user_005602,32,F,UK,home_garden,1092,False
user_005603,46,M,DE,jewelry,86,False
user_005604,40,M,UK,"home_garden,electronics",1203,False
user_005605,37,F,UK,"automotive,toys",1322,False
user_005606,19,M,IN,"home_garden,sports",1405,True
user_005607,30,M,UK,"toys,sports,electronics",713,False
user_005608,45,F,MX,"automotive,beauty",218,False
user_005609,35,F,US,"beauty,home_garden,toys",741,False
user_005610,42,F,MX,"jewelry,home_garden",375,False
user_005611,56,M,JP,"jewelry,beauty,sports",467,False
user_005612,47,M,US,"food,electronics",1514,False
user_005613,36,M,CA,"clothing,beauty,home_garden",381,True
user_005614,28,F,FR,"beauty,jewelry",1380,False
user_005615,18,F,IN,"electronics,food",1451,False
user_005616,32,F,IN,"food,jewelry",1792,False
user_005617,31,F,US,"books,jewelry,clothing",1517,True
user_005618,39,F,US,electronics,1575,False
user_005619,33,Other,DE,"food,clothing",605,False
user_005620,31,F,US,"food,beauty,jewelry",573,True
user_005621,18,F,JP,sports,991,True
user_005622,23,M,JP,"sports,jewelry",259,False
user_005623,40,F,MX,"food,electronics",1124,False
user_005624,55,F,UK,clothing,1029,False
user_005625,33,M,AU,home_garden,949,False
user_005626,38,F,US,"sports,jewelry,home_garden",950,False
user_005627,46,F,MX,"toys,jewelry",1257,False
user_005628,25,F,US,"sports,electronics,home_garden",535,False
user_005629,39,Other,BR,automotive,906,False
user_005630,26,M,MX,"automotive,books,sports",330,False
user_005631,45,F,UK,sports,216,False
user_005632,36,F,CA,"home_garden,electronics,clothing",502,True
user_005633,38,F,JP,sports,1671,False
user_005634,25,M,UK,"clothing,books,food",1673,False
user_005635,43,M,BR,home_garden,555,False
user_005636,60,F,BR,beauty,607,True
user_005637,22,M,UK,"beauty,home_garden,toys",1793,False
user_005638,30,M,AU,home_garden,529,True
user_005639,37,F,US,clothing,1311,True
user_005640,44,M,JP,"electronics,food",1331,False
user_005641,28,M,DE,electronics,362,True
user_005642,18,F,JP,"sports,jewelry,books",1606,False
user_005643,51,F,DE,"home_garden,beauty,jewelry",648,False
user_005644,44,F,UK,clothing,1404,False
user_005645,18,F,JP,"jewelry,sports,automotive",1623,False
user_005646,27,M,AU,"sports,beauty,automotive",1097,False
user_005647,53,F,MX,"automotive,books",756,True
user_005648,52,F,MX,sports,1674,False
user_005649,46,F,DE,"electronics,books",400,False
user_005650,32,F,IN,"jewelry,home_garden",115,False
user_005651,35,M,BR,"beauty,books,electronics",648,True
user_005652,33,F,BR,"automotive,clothing",1656,False
user_005653,48,M,CA,"sports,books",1442,False
user_005654,24,M,CA,"food,jewelry",1159,False
user_005655,25,M,US,"home_garden,electronics,sports",100,False
user_005656,47,F,DE,"jewelry,automotive",800,False
user_005657,34,M,AU,"books,food",1644,False
user_005658,51,F,IN,"jewelry,home_garden",721,False
user_005659,26,F,DE,"toys,electronics",249,True
user_005660,34,M,AU,"electronics,food",519,False
user_005661,23,M,JP,"home_garden,toys",124,False
user_005662,35,M,BR,"home_garden,books,sports",1155,True
user_005663,18,F,UK,beauty,1448,False
user_005664,29,F,US,clothing,446,True
user_005665,18,F,MX,home_garden,609,False
user_005666,43,F,DE,"jewelry,automotive,sports",942,False
user_005667,43,M,BR,"books,home_garden",1212,False
user_005668,18,F,CA,"toys,sports,beauty",1239,False
user_005669,51,F,IN,"jewelry,beauty",1794,True
user_005670,64,F,CA,"home_garden,clothing",1395,False
user_005671,35,F,DE,"books,food,clothing",1741,True
user_005672,27,M,FR,"sports,electronics,books",808,False
user_005673,68,M,BR,food,837,False
user_005674,19,Other,CA,"electronics,sports",1492,False
user_005675,35,M,IN,"beauty,clothing",774,False
user_005676,37,Other,AU,clothing,14,False
user_005677,51,M,CA,"books,automotive,jewelry",1391,False
user_005678,39,M,JP,"beauty,books,automotive",1005,False
user_005679,29,F,AU,"books,home_garden",1432,False
user_005680,23,M,DE,food,1466,False
user_005681,30,M,MX,jewelry,384,True
user_005682,22,M,JP,"clothing,electronics",3,False
user_005683,35,M,CA,clothing,1428,False
user_005684,28,F,UK,"toys,beauty,home_garden",740,False
user_005685,18,Other,AU,"home_garden,clothing",372,True
user_005686,50,F,FR,"automotive,home_garden,clothing",63,False
user_005687,29,F,FR,"beauty,electronics,food",957,False
user_005688,19,Other,MX,clothing,976,False
user_005689,32,F,US,"clothing,sports",1572,False
user_005690,35,F,JP,"food,beauty,electronics",1115,False
user_005691,18,M,DE,jewelry,354,True
user_005692,38,F,UK,"food,clothing,books",1070,False
user_005693,22,M,AU,"beauty,books",1168,False
user_005694,55,M,UK,books,1665,False
user_005695,41,F,UK,"jewelry,automotive,food",943,False
user_005696,30,M,IN,"electronics,home_garden,books",1077,False
user_005697,26,F,BR,"electronics,sports",689,True
user_005698,33,F,US,"sports,clothing,home_garden",909,False
user_005699,42,F,BR,"toys,food,beauty",665,False
user_005700,34,F,UK,"beauty,electronics,jewelry",622,False
user_005701,32,M,FR,"jewelry,food",801,False
user_005702,35,M,IN,"toys,books",880,False
user_005703,27,F,CA,automotive,1572,False
user_005704,30,F,FR,sports,1334,False
user_005705,18,F,DE,"beauty,electronics,sports",218,False
user_005706,46,F,MX,"sports,home_garden",1782,False
user_005707,38,F,JP,"sports,clothing,toys",920,False
user_005708,25,F,IN,food,1377,False
user_005709,57,F,AU,"jewelry,automotive",1092,False
user_005710,36,F,UK,"jewelry,clothing",112,False
user_005711,22,Other,CA,"food,books",188,False
user_005712,45,M,BR,"home_garden,food,beauty",108,True
user_005713,39,F,UK,sports,884,False
user_005714,39,Other,CA,"jewelry,automotive",506,False
user_005715,29,M,US,"automotive,electronics",600,True
user_005716,40,M,IN,"jewelry,home_garden,toys",1717,False
user_005717,31,Other,MX,"jewelry,books",286,False
user_005718,41,M,FR,books,702,False
user_005719,18,M,BR,books,379,False
user_005720,29,M,IN,home_garden,1599,False
user_005721,55,M,DE,"automotive,beauty,clothing",1446,False
user_005722,25,M,MX,"toys,jewelry",1106,False
user_005723,27,F,IN,beauty,436,False
user_005724,29,M,CA,"electronics,home_garden,jewelry",150,False
user_005725,20,M,FR,toys,257,False
user_005726,18,M,MX,"toys,automotive",1760,False
user_005727,32,F,JP,"food,electronics,jewelry",91,True
user_005728,36,F,FR,"toys,clothing",507,False
user_005729,34,F,MX,electronics,163,False
user_005730,33,M,IN,"food,sports,automotive",897,True
user_005731,35,M,UK,"toys,home_garden,food",733,False
user_005732,47,F,CA,"food,sports,electronics",768,False
user_005733,32,F,CA,"toys,clothing",1558,False
user_005734,28,M,BR,"sports,clothing",1037,False
user_005735,31,M,MX,clothing,1031,False
user_005736,41,M,CA,toys,1406,False
user_005737,51,M,FR,books,1181,False
user_005738,27,F,US,"books,clothing,beauty",30,False
user_005739,36,F,DE,home_garden,1356,False
user_005740,39,M,AU,"sports,automotive",860,False
user_005741,23,F,CA,"clothing,beauty",227,False
user_005742,35,M,AU,"toys,jewelry",856,False
user_005743,18,M,UK,jewelry,824,False
user_005744,18,F,BR,"sports,beauty,food",1612,False
user_005745,39,F,JP,"toys,beauty",789,False
user_005746,30,M,AU,"food,toys",258,True
user_005747,37,M,AU,"beauty,books,toys",379,True
user_005748,34,F,IN,"electronics,sports",1064,False
user_005749,23,F,BR,jewelry,295,False
user_005750,34,M,JP,"sports,books",158,False
user_005751,20,F,DE,"beauty,electronics,toys",1219,False
user_005752,51,M,CA,"home_garden,automotive",72,True
user_005753,18,M,JP,"books,sports",415,False
user_005754,32,F,UK,books,527,False
user_005755,22,F,FR,clothing,1161,False
user_005756,41,F,UK,home_garden,223,False
user_005757,31,M,IN,"sports,electronics,toys",1090,False
user_005758,28,M,CA,"food,beauty,automotive",729,False
user_005759,45,M,FR,"clothing,beauty",844,False
user_005760,35,F,IN,"beauty,food",433,False
user_005761,41,M,IN,"jewelry,automotive",935,False
user_005762,23,M,JP,home_garden,869,False
user_005763,18,F,IN,"home_garden,jewelry",1459,False
user_005764,36,F,UK,"automotive,toys",951,False
user_005765,31,F,JP,beauty,95,False
user_005766,42,M,JP,"jewelry,clothing,toys",1235,False
user_005767,34,F,JP,"toys,books",1642,False
user_005768,37,F,AU,"sports,books,toys",1714,True
user_005769,18,F,MX,"food,home_garden,toys",1816,False
user_005770,57,M,BR,electronics,1666,True
user_005771,33,M,DE,jewelry,1714,True
user_005772,43,F,UK,"food,books,clothing",1589,False
user_005773,24,F,AU,"clothing,electronics",1498,False
user_005774,38,F,CA,sports,855,False
user_005775,19,M,AU,electronics,871,False
user_005776,40,M,DE,"home_garden,jewelry,beauty",590,False
user_005777,30,M,FR,toys,1380,False
user_005778,35,M,BR,"electronics,home_garden",643,False
user_005779,43,F,DE,"automotive,sports,clothing",126,True
user_005780,20,M,AU,"automotive,sports",101,False
user_005781,26,F,FR,"electronics,home_garden",378,False
user_005782,40,M,CA,"jewelry,food,electronics",9,False
user_005783,60,M,MX,clothing,25,False
user_005784,33,M,AU,automotive,1439,False
user_005785,42,M,FR,food,1003,False
user_005786,33,M,BR,"sports,food",261,False
user_005787,58,M,IN,"home_garden,beauty",219,False
user_005788,18,F,JP,books,877,True
user_005789,36,F,DE,"home_garden,jewelry,books",948,False
user_005790,18,M,UK,clothing,426,False
user_005791,18,F,JP,home_garden,323,False
user_005792,38,F,BR,"automotive,beauty,books",970,False
user_005793,36,F,MX,"jewelry,clothing,books",1771,True
user_005794,31,M,BR,"clothing,jewelry",710,False
user_005795,33,F,UK,"beauty,jewelry,food",590,False
user_005796,72,M,DE,clothing,364,True
user_005797,31,M,CA,"toys,beauty,clothing",1709,False
user_005798,41,M,CA,"sports,home_garden",515,False
user_005799,27,F,JP,jewelry,1205,True
user_005800,38,F,US,books,1294,True
user_005801,32,M,IN,"books,jewelry,food",490,False
user_005802,30,F,IN,"automotive,electronics",1808,False
user_005803,56,M,FR,"beauty,food,clothing",386,False
user_005804,49,M,MX,"home_garden,electronics",89,False
user_005805,36,M,JP,"toys,home_garden,books",1322,False
user_005806,18,M,IN,"beauty,sports",847,True
user_005807,30,F,BR,automotive,1340,True
user_005808,67,F,FR,"sports,toys",377,False
user_005809,32,F,IN,"beauty,toys",584,False
user_005810,48,M,JP,beauty,1505,False
user_005811,52,M,FR,food,643,False
user_005812,37,M,BR,automotive,811,False
user_005813,24,F,JP,"beauty,jewelry",671,False
user_005814,18,F,FR,electronics,1445,False
user_005815,43,F,JP,"beauty,books,automotive",1509,False
user_005816,25,M,DE,"books,clothing",377,False
user_005817,37,M,CA,beauty,694,False
user_005818,20,F,FR,"beauty,home_garden,food",993,False
user_005819,31,M,DE,sports,880,False
user_005820,35,F,BR,books,95,False
user_005821,38,M,MX,food,1146,True
user_005822,21,F,AU,jewelry,1308,False
user_005823,49,M,AU,"home_garden,books",68,True
user_005824,27,F,US,"sports,toys,books",944,False
user_005825,18,F,IN,"jewelry,beauty,home_garden",959,False
user_005826,33,F,JP,sports,938,False
user_005827,35,F,BR,electronics,1036,False
user_005828,36,Other,JP,"toys,jewelry",1245,False
user_005829,51,F,MX,"home_garden,toys,electronics",1298,False
user_005830,32,F,AU,"toys,automotive,books",1493,True
user_005831,33,M,JP,"beauty,books",339,False
user_005832,21,M,DE,toys,432,False
user_005833,44,M,DE,beauty,1000,False
user_005834,37,F,MX,"toys,automotive",1458,False
user_005835,29,M,FR,sports,1600,False
user_005836,18,F,JP,sports,853,False
user_005837,52,M,CA,beauty,1228,False
user_005838,20,M,JP,"clothing,automotive",1782,False
user_005839,27,F,JP,automotive,1552,False
user_005840,39,M,CA,"automotive,food,books",1238,False
user_005841,20,F,MX,"electronics,home_garden",738,True
user_005842,18,M,UK,"jewelry,beauty",471,False
user_005843,18,Other,FR,"electronics,automotive",1425,False
user_005844,43,M,US,automotive,249,False
user_005845,28,M,UK,"home_garden,sports,food",1648,True
user_005846,70,Other,MX,food,1608,False
user_005847,23,F,DE,"automotive,electronics,clothing",328,False
user_005848,23,M,UK,clothing,1027,False
user_005849,28,M,DE,electronics,493,False
user_005850,37,M,FR,"books,home_garden",497,False
user_005851,29,M,US,"home_garden,clothing",1216,False
user_005852,42,F,DE,books,501,True
user_005853,23,M,UK,"toys,food,books",375,False
user_005854,18,F,BR,"electronics,home_garden,clothing",996,False
user_005855,18,M,US,"jewelry,electronics",1414,True
user_005856,18,F,FR,"clothing,food,toys",1682,False
user_005857,28,M,FR,"sports,automotive",1606,False
user_005858,31,F,AU,"clothing,beauty",584,False
user_005859,27,M,US,"toys,clothing",1466,False
user_005860,49,F,IN,"electronics,books",382,False
user_005861,49,F,IN,"electronics,jewelry",20,False
user_005862,30,M,FR,"home_garden,sports,clothing",344,True
user_005863,18,F,FR,"electronics,jewelry,beauty",365,False
user_005864,28,M,AU,automotive,383,False
user_005865,27,M,US,"books,beauty",1811,False
user_005866,27,M,BR,clothing,1156,False
user_005867,26,F,FR,"books,automotive",343,False
user_005868,27,F,UK,"electronics,clothing",822,False
user_005869,30,F,BR,clothing,1628,False
user_005870,27,M,UK,"toys,books,electronics",683,False
user_005871,37,M,FR,"sports,books",1597,True
user_005872,39,F,CA,electronics,172,False
user_005873,24,M,US,"home_garden,electronics",740,False
user_005874,50,F,UK,jewelry,125,False
user_005875,23,M,AU,food,6,False
user_005876,18,M,BR,"beauty,books,sports",915,True
user_005877,39,M,MX,"automotive,sports",1008,True
user_005878,25,F,FR,automotive,49,False
user_005879,38,F,AU,"sports,jewelry",1045,False
user_005880,18,F,DE,"electronics,clothing",905,False
user_005881,51,F,DE,"jewelry,food,home_garden",1124,False
user_005882,43,F,IN,clothing,484,True
user_005883,18,F,UK,"clothing,jewelry",1693,False
user_005884,18,F,JP,toys,1094,True
user_005885,55,M,CA,"jewelry,electronics,beauty",85,False
user_005886,26,F,CA,clothing,1753,False
user_005887,24,M,JP,clothing,557,False
user_005888,18,F,IN,"jewelry,toys",831,False
user_005889,30,F,BR,"clothing,books,sports",1512,False
user_005890,32,F,IN,sports,1403,True
user_005891,43,Other,IN,automotive,247,False
user_005892,18,Other,CA,clothing,1682,False
user_005893,18,M,JP,"toys,food,jewelry",146,False
user_005894,40,F,US,"books,sports",198,False
user_005895,47,M,AU,"books,clothing,food",154,False
user_005896,18,M,DE,"food,electronics",1363,False
user_005897,47,F,AU,sports,472,False
user_005898,35,F,AU,"books,food,automotive",1766,False
user_005899,48,F,AU,electronics,1303,False
user_005900,34,F,IN,"books,automotive,sports",972,False
user_005901,18,M,BR,"automotive,food",352,False
user_005902,33,F,AU,home_garden,1435,False
user_005903,47,M,MX,"electronics,books,sports",498,False
user_005904,24,F,IN,"toys,home_garden",632,False
user_005905,30,M,BR,"automotive,sports",509,False
user_005906,32,F,JP,beauty,1631,False
user_005907,18,F,IN,home_garden,1502,False
user_005908,55,F,DE,"food,toys,books",970,False
user_005909,24,F,US,home_garden,800,False
user_005910,41,M,FR,clothing,504,False
user_005911,33,M,DE,clothing,189,False
user_005912,50,M,JP,"home_garden,sports,beauty",434,False
user_005913,39,F,FR,"automotive,toys,books",747,False
user_005914,32,M,UK,"sports,jewelry",1516,False
user_005915,24,F,DE,"sports,home_garden,jewelry",173,True
user_005916,44,F,CA,"beauty,sports",601,False
user_005917,18,M,UK,"food,sports",1294,False
user_005918,42,M,IN,"sports,books,jewelry",225,False
user_005919,21,F,UK,books,836,False
user_005920,50,F,JP,"jewelry,books",591,False
user_005921,36,M,FR,"automotive,food,books",662,False
user_005922,42,M,MX,"jewelry,automotive,food",1663,True
user_005923,35,M,AU,electronics,1658,True
user_005924,18,M,CA,"clothing,automotive",984,False
user_005925,24,M,BR,home_garden,1665,False
user_005926,43,M,FR,sports,157,True
user_005927,36,M,CA,"clothing,books,sports",489,False
user_005928,49,M,US,"toys,books,sports",1676,False
user_005929,39,M,MX,"toys,electronics",798,True
user_005930,23,F,MX,toys,1284,False
user_005931,25,F,DE,"food,sports,clothing",1637,False
user_005932,36,F,MX,automotive,1434,False
user_005933,18,M,CA,"beauty,electronics",897,True
user_005934,55,F,AU,"electronics,clothing,automotive",5,True
user_005935,40,M,US,clothing,521,False
user_005936,49,M,MX,food,1109,False
user_005937,18,F,US,"home_garden,books,clothing",1135,False
user_005938,49,F,MX,sports,1123,False
user_005939,61,F,JP,"electronics,food",1266,False
user_005940,19,M,US,"food,automotive,sports",1326,True
user_005941,44,F,DE,sports,528,False
user_005942,35,M,IN,"food,home_garden,jewelry",867,True
user_005943,18,M,AU,"jewelry,beauty",1516,False
user_005944,40,F,JP,"sports,food,beauty",437,False
user_005945,45,M,FR,"jewelry,automotive",59,False
user_005946,27,F,MX,"food,jewelry",1314,False
user_005947,48,M,US,toys,961,False
user_005948,18,F,MX,"clothing,electronics,beauty",559,False
user_005949,18,F,FR,"clothing,beauty,electronics",1167,True
user_005950,36,Other,JP,beauty,1520,True
user_005951,35,M,IN,automotive,1296,False
user_005952,26,F,JP,"toys,jewelry,electronics",434,False
user_005953,44,F,AU,"food,toys,electronics",1732,True
user_005954,41,M,IN,clothing,596,True
user_005955,45,M,CA,books,213,False
user_005956,33,M,CA,sports,125,False
user_005957,42,M,AU,"home_garden,beauty,toys",323,False
user_005958,29,F,MX,"home_garden,food,automotive",678,True
user_005959,59,F,AU,"toys,beauty",940,False
user_005960,25,F,AU,"sports,automotive",1490,False
user_005961,60,M,DE,beauty,678,False
user_005962,35,M,MX,"automotive,sports,toys",1732,False
user_005963,18,F,DE,food,1746,False
user_005964,51,F,MX,"jewelry,books",1405,False
user_005965,36,M,MX,"beauty,books",814,False
user_005966,45,M,FR,"jewelry,electronics,books",1362,False
user_005967,49,M,IN,"electronics,food",538,False
user_005968,39,F,CA,"jewelry,clothing",294,False
user_005969,27,M,IN,"beauty,food,jewelry",698,True
user_005970,46,F,JP,jewelry,1445,False
user_005971,35,M,UK,jewelry,640,True
user_005972,43,M,IN,"books,electronics",726,True
user_005973,18,M,JP,"home_garden,jewelry",157,True
user_005974,40,M,DE,"food,automotive,jewelry",1068,False
user_005975,27,F,IN,"beauty,home_garden",85,False
user_005976,54,M,JP,"jewelry,clothing,food",99,False
user_005977,42,M,AU,home_garden,598,False
user_005978,37,F,JP,"sports,home_garden,toys",112,False
user_005979,40,M,IN,"electronics,home_garden,clothing",1107,True
user_005980,23,M,FR,clothing,851,False
user_005981,54,F,BR,"toys,food,automotive",492,False
user_005982,58,M,AU,"food,toys",612,False
user_005983,39,M,IN,home_garden,227,False
user_005984,54,F,UK,"sports,home_garden,beauty",221,False
user_005985,28,F,MX,toys,646,False
user_005986,25,F,DE,electronics,394,False
user_005987,35,M,UK,clothing,638,False
user_005988,40,M,DE,"beauty,jewelry,electronics",772,False
user_005989,30,M,BR,"books,toys",577,False
user_005990,41,M,IN,"clothing,sports",978,False
user_005991,38,F,IN,toys,502,False
user_005992,23,F,MX,"books,food",929,False
user_005993,41,M,JP,jewelry,1161,False
user_005994,45,M,US,"books,beauty",323,False
user_005995,37,M,UK,"automotive,home_garden",330,False
user_005996,48,M,IN,automotive,1235,False
user_005997,20,F,JP,"jewelry,sports,beauty",1390,False
user_005998,40,M,JP,"jewelry,clothing,sports",1346,False
user_005999,20,F,DE,"toys,sports",488,False
user_006000,21,M,AU,electronics,348,False
user_006001,27,M,IN,automotive,749,False
user_006002,23,F,BR,"electronics,clothing",1561,False
user_006003,28,F,CA,"beauty,electronics,clothing",770,False
user_006004,32,F,FR,jewelry,868,False
user_006005,45,F,US,"beauty,electronics,books",118,False
user_006006,31,F,US,"clothing,food",1698,False
user_006007,18,F,JP,sports,88,False
user_006008,48,M,CA,toys,26,False
user_006009,24,M,CA,"jewelry,books,clothing",717,False
user_006010,34,M,DE,food,1470,False
user_006011,40,F,IN,"home_garden,books,toys",694,False
